127.0.0.1, 2015-07-02 20:18:08, GET, /, HTTP/1.1, 303, 0.003053
127.0.0.1, 2015-07-02 23:54:49, GET, /admin/default/ticket/qboadsense/127.0.0.1.2015-07-02.23-54-47.38af1d88-f248-4850-a2e8-0ed703062566, HTTP/1.1, 200, 0.044107
127.0.0.1, 2015-07-02 23:54:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000238
127.0.0.1, 2015-07-03 00:16:50, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.062911
127.0.0.1, 2015-07-03 00:17:38, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.020664
127.0.0.1, 2015-07-03 00:17:53, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.017124
127.0.0.1, 2015-07-03 00:17:58, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.015548
127.0.0.1, 2015-07-03 00:18:00, GET, /qboadsense/default/create_company, HTTP/1.1, 200, 0.015521
127.0.0.1, 2015-07-03 00:18:06, POST, /qboadsense/default/create_company, HTTP/1.1, 303, 0.012589
127.0.0.1, 2015-07-03 00:18:06, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.015238
127.0.0.1, 2015-07-03 00:18:08, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.021533
127.0.0.1, 2015-07-03 00:18:31, POST, /qboadsense/default/create_ads, HTTP/1.1, 303, 0.015366
127.0.0.1, 2015-07-03 00:18:31, GET, /qboadsense/default/home, HTTP/1.1, 500, 0.039238
127.0.0.1, 2015-07-03 00:18:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000202
127.0.0.1, 2015-07-03 00:18:33, GET, /admin/default/ticket/qboadsense/127.0.0.1.2015-07-03.00-18-31.6428a2f5-745b-4534-83fe-4a0f15358933, HTTP/1.1, 200, 0.052674
127.0.0.1, 2015-07-03 00:18:33, GET, /favicon.ico, HTTP/1.1, 400, 0.000257
127.0.0.1, 2015-07-03 00:20:10, GET, /qboadsense/default/home, HTTP/1.1, 500, 0.036408
127.0.0.1, 2015-07-03 00:20:10, GET, /favicon.ico, HTTP/1.1, 400, 0.000198
127.0.0.1, 2015-07-03 00:20:12, GET, /admin/default/ticket/qboadsense/127.0.0.1.2015-07-03.00-20-10.3c05c193-fd9d-479d-b7f6-2cbf486cbdc7, HTTP/1.1, 200, 0.048119
127.0.0.1, 2015-07-03 00:20:12, GET, /favicon.ico, HTTP/1.1, 400, 0.000205
127.0.0.1, 2015-07-03 00:20:21, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.016235
127.0.0.1, 2015-07-03 00:20:22, GET, /favicon.ico, HTTP/1.1, 400, 0.000198
127.0.0.1, 2015-07-03 00:20:25, GET, /qboadsense/default/home, HTTP/1.1, 500, 0.034127
127.0.0.1, 2015-07-03 00:20:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000173
127.0.0.1, 2015-07-03 00:20:27, GET, /admin/default/ticket/qboadsense/127.0.0.1.2015-07-03.00-20-25.27ea6a5c-8510-45d2-a7d3-ec027b89dd08, HTTP/1.1, 200, 0.042709
127.0.0.1, 2015-07-03 00:20:27, GET, /favicon.ico, HTTP/1.1, 400, 0.000190
127.0.0.1, 2015-07-03 00:21:23, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.018486
127.0.0.1, 2015-07-03 00:21:34, GET, /qboadsense/default/create_company, HTTP/1.1, 200, 0.015269
127.0.0.1, 2015-07-03 00:21:41, POST, /qboadsense/default/create_company, HTTP/1.1, 303, 0.012605
127.0.0.1, 2015-07-03 00:21:41, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.019353
127.0.0.1, 2015-07-03 00:21:43, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.019096
127.0.0.1, 2015-07-03 00:21:53, POST, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.017740
127.0.0.1, 2015-07-03 00:22:07, POST, /qboadsense/default/create_ads, HTTP/1.1, 500, 0.033123
127.0.0.1, 2015-07-03 00:22:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000210
127.0.0.1, 2015-07-03 00:22:10, GET, /admin/default/ticket/qboadsense/127.0.0.1.2015-07-03.00-22-07.c7dbad72-ea2e-41da-9f54-69b71e335831, HTTP/1.1, 200, 0.043307
127.0.0.1, 2015-07-03 00:22:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000179
127.0.0.1, 2015-07-03 00:22:35, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.020308
127.0.0.1, 2015-07-03 00:22:49, POST, /qboadsense/default/create_ads, HTTP/1.1, 303, 0.015868
127.0.0.1, 2015-07-03 00:22:49, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.016598
127.0.0.1, 2015-07-03 00:23:07, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.019009
127.0.0.1, 2015-07-03 01:39:24, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.017434
127.0.0.1, 2015-07-03 01:39:32, GET, /qboadsense/default/home, HTTP/1.1, 303, 0.010509
127.0.0.1, 2015-07-03 01:39:32, GET, /qboadsense/default/user/login, HTTP/1.1, 200, 0.015895
127.0.0.1, 2015-07-03 01:39:49, POST, /qboadsense/default/user/login, HTTP/1.1, 303, 0.012858
127.0.0.1, 2015-07-03 01:39:49, GET, /qboadsense/default/user/login, HTTP/1.1, 200, 0.042930
127.0.0.1, 2015-07-03 01:39:54, GET, /qboadsense/default/user/login, HTTP/1.1, 200, 0.017370
127.0.0.1, 2015-07-03 01:39:56, GET, /qboadsense/default/user/register, HTTP/1.1, 200, 0.016163
127.0.0.1, 2015-07-03 01:40:21, POST, /qboadsense/default/user/register, HTTP/1.1, 200, 0.019197
127.0.0.1, 2015-07-03 01:40:29, GET, /qboadsense/default/user/login, HTTP/1.1, 200, 0.018838
127.0.0.1, 2015-07-03 01:40:36, POST, /qboadsense/default/user/login, HTTP/1.1, 303, 0.014964
127.0.0.1, 2015-07-03 01:40:36, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.019720
127.0.0.1, 2015-07-03 01:40:40, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.020407
127.0.0.1, 2015-07-03 01:40:47, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.015822
127.0.0.1, 2015-07-03 02:24:28, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.050325
127.0.0.1, 2015-07-03 02:25:38, GET, /qboadsense/default/adding_ads, HTTP/1.1, 200, 50.959848
127.0.0.1, 2015-07-03 02:25:38, GET, /favicon.ico, HTTP/1.1, 400, 0.000227
127.0.0.1, 2015-07-03 02:53:03, GET, /qboadsense/, HTTP/1.1, 303, 0.011882
127.0.0.1, 2015-07-03 02:53:03, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.016190
127.0.0.1, 2015-07-03 02:53:16, GET, /qboadsense/default/create_company, HTTP/1.1, 200, 0.021442
127.0.0.1, 2015-07-03 02:53:22, POST, /qboadsense/default/create_company, HTTP/1.1, 303, 0.016658
127.0.0.1, 2015-07-03 02:53:22, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.019611
127.0.0.1, 2015-07-03 02:53:24, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.025474
127.0.0.1, 2015-07-03 02:53:48, POST, /qboadsense/default/create_ads, HTTP/1.1, 303, 0.016954
127.0.0.1, 2015-07-03 02:53:48, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.016770
127.0.0.1, 2015-07-03 02:54:04, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.018294
127.0.0.1, 2015-07-03 02:55:09, GET, /qboadsense/default/adding_ads, HTTP/1.1, 200, 46.765425
127.0.0.1, 2015-07-03 02:55:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000221
127.0.0.1, 2015-07-03 03:00:34, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.018524
127.0.0.1, 2015-07-03 03:04:50, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.020660
127.0.0.1, 2015-07-03 03:04:55, GET, /qboadsense/default/create_company, HTTP/1.1, 200, 0.016832
127.0.0.1, 2015-07-03 03:05:37, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.016524
127.0.0.1, 2015-07-03 03:05:39, GET, /qboadsense/default/create_ads, HTTP/1.1, 200, 0.022711
127.0.0.1, 2015-07-03 03:38:05, GET, /admin/default/edit/qboadsense/models/db.py, HTTP/1.1, 303, 0.005792
127.0.0.1, 2015-07-03 03:38:05, GET, /admin/default/index, HTTP/1.1, 200, 0.028630
127.0.0.1, 2015-07-03 03:38:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000395
127.0.0.1, 2015-07-03 03:38:08, POST, /admin/default/index, HTTP/1.1, 303, 0.023030
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/default/edit/qboadsense/models/db.py, HTTP/1.1, 200, 0.029159
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/edit/matchbrackets.js, HTTP/1.1, 200, 0.001771
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/lib/codemirror.css, HTTP/1.1, 200, 0.002443
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/lib/codemirror.js, HTTP/1.1, 200, 0.001332
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/theme/web2py.css, HTTP/1.1, 200, 0.002433
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/edit/closetag.js, HTTP/1.1, 200, 0.001465
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/mode/python/python.js, HTTP/1.1, 200, 0.001069
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/hint/show-hint.css, HTTP/1.1, 200, 0.000490
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/mode/xml/xml.js, HTTP/1.1, 200, 0.000560
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/hint/show-hint.js, HTTP/1.1, 200, 0.000834
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/mode/javascript/javascript.js, HTTP/1.1, 200, 0.000782
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/mode/htmlmixed/htmlmixed.js, HTTP/1.1, 200, 0.000980
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/mode/css/css.js, HTTP/1.1, 200, 0.001903
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/hint/python-hint.js, HTTP/1.1, 200, 0.001703
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/search/search.js, HTTP/1.1, 200, 0.001248
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/search/searchcursor.js, HTTP/1.1, 200, 0.001590
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/display/fullscreen.js, HTTP/1.1, 200, 0.001119
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/dialog/dialog.css, HTTP/1.1, 200, 0.001135
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/edit/trailingspace.js, HTTP/1.1, 200, 0.001514
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/dialog/dialog.js, HTTP/1.1, 200, 0.001352
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/selection/active-line.js, HTTP/1.1, 200, 0.001869
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/display/fullscreen.css, HTTP/1.1, 200, 0.000554
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/fold/foldgutter.css, HTTP/1.1, 200, 0.001350
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/css/web2py-codemirror.css, HTTP/1.1, 200, 0.000738
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/css/typeahead.js-bootstrap.css, HTTP/1.1, 200, 0.001184
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/fold/foldgutter.js, HTTP/1.1, 200, 0.002672
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/fold/brace-fold.js, HTTP/1.1, 200, 0.001662
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/fold/foldcode.js, HTTP/1.1, 200, 0.001925
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/fold/xml-fold.js, HTTP/1.1, 200, 0.001286
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/fold/comment-fold.js, HTTP/1.1, 200, 0.001417
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/fold/indent-fold.js, HTTP/1.1, 200, 0.001607
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/addon/comment/comment.js, HTTP/1.1, 200, 0.000773
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/codemirror/emmet.min.js, HTTP/1.1, 200, 0.000729
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/js/ajax_editor.js, HTTP/1.1, 200, 0.000759
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/js/typeahead.min.js, HTTP/1.1, 200, 0.000829
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/js/hogan-2.0.0.js, HTTP/1.1, 200, 0.001104
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/images/files_toggle.png, HTTP/1.1, 200, 0.000984
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/images/glyphicons-halflings.png, HTTP/1.1, 200, 0.000809
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/default/edit/qboadsense/models/db.py, HTTP/1.1, 200, 0.026296
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/default/editor_sessions, HTTP/1.1, 200, 0.045320
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/default/files_menu, HTTP/1.1, 200, 0.071548
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/default/todolist.load, HTTP/1.1, 200, 0.096113
127.0.0.1, 2015-07-03 03:38:08, GET, /admin/static/_2.11.2/images/save_icon.png, HTTP/1.1, 200, 0.001190
127.0.0.1, 2015-07-03 03:38:08, GET, /favicon.ico, HTTP/1.1, 400, 0.000187
127.0.0.1, 2015-07-03 03:38:08, POST, /admin/debug/list_breakpoints, HTTP/1.1, 200, 0.109491
127.0.0.1, 2015-07-03 03:38:08, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 500, 0.176758
127.0.0.1, 2015-07-03 03:38:31, GET, /admin/default/index, HTTP/1.1, 303, 0.004374
127.0.0.1, 2015-07-03 03:38:31, GET, /admin/default/site, HTTP/1.1, 200, 0.034893
127.0.0.1, 2015-07-03 03:38:32, POST, /admin/default/check_version, HTTP/1.1, 200, 1.080449
127.0.0.1, 2015-07-03 03:38:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000175
127.0.0.1, 2015-07-03 03:38:41, GET, /admin/default/design/qboadsense, HTTP/1.1, 200, 0.073800
127.0.0.1, 2015-07-03 03:38:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000192
127.0.0.1, 2015-07-03 03:38:44, GET, /qboadsense/appadmin/index, HTTP/1.1, 500, 0.586814
127.0.0.1, 2015-07-03 03:38:44, GET, /favicon.ico, HTTP/1.1, 400, 0.000398
127.0.0.1, 2015-07-03 03:38:45, GET, /admin/default/ticket/qboadsense/127.0.0.1.2015-07-03.03-38-43.1a1b5d92-1f37-43a8-a6a8-221187de4795, HTTP/1.1, 200, 0.046872
127.0.0.1, 2015-07-03 03:38:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000307
127.0.0.1, 2015-07-03 03:39:09, GET, /qboadsense/appadmin/index, HTTP/1.1, 500, 0.663140
127.0.0.1, 2015-07-03 03:39:09, GET, /favicon.ico, HTTP/1.1, 400, 0.000421
127.0.0.1, 2015-07-03 03:39:11, GET, /admin/default/ticket/qboadsense/127.0.0.1.2015-07-03.03-39-09.212cf6f0-8ea5-4570-81ed-ef82bc196ace, HTTP/1.1, 200, 0.033937
127.0.0.1, 2015-07-03 03:39:11, GET, /favicon.ico, HTTP/1.1, 400, 0.000219
127.0.0.1, 2015-07-03 03:39:28, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.335281
127.0.0.1, 2015-07-03 03:39:28, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.157049
127.0.0.1, 2015-07-03 03:39:31, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.447871
127.0.0.1, 2015-07-03 03:39:45, POST, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.406974
127.0.0.1, 2015-07-03 03:39:47, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.335050
127.0.0.1, 2015-07-03 03:39:49, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.306520
127.0.0.1, 2015-07-03 03:39:50, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.181397
127.0.0.1, 2015-07-03 03:39:52, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.322555
127.0.0.1, 2015-07-03 03:39:54, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.079410
127.0.0.1, 2015-07-03 03:39:54, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.167049
127.0.0.1, 2015-07-03 03:39:55, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.090344
127.0.0.1, 2015-07-03 03:39:58, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.304949
127.0.0.1, 2015-07-03 03:39:58, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.207220
127.0.0.1, 2015-07-03 03:39:59, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.089174
127.0.0.1, 2015-07-03 03:40:06, POST, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.088447
127.0.0.1, 2015-07-03 03:40:08, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.314073
127.0.0.1, 2015-07-03 03:40:08, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.075826
127.0.0.1, 2015-07-03 03:40:09, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.156467
127.0.0.1, 2015-07-03 03:40:18, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.100754
127.0.0.1, 2015-07-03 03:40:21, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.074827
127.0.0.1, 2015-07-03 03:40:21, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.162750
127.0.0.1, 2015-07-03 03:40:24, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.106717
127.0.0.1, 2015-07-03 03:40:26, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.135006
127.0.0.1, 2015-07-03 03:40:27, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.167542
127.0.0.1, 2015-07-03 03:40:28, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.079917
127.0.0.1, 2015-07-03 03:40:31, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.073989
127.0.0.1, 2015-07-03 03:40:31, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.163452
127.0.0.1, 2015-07-03 03:40:34, GET, /qboadsense/default/user/logout, HTTP/1.1, 500, 0.178647
127.0.0.1, 2015-07-03 03:40:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000449
127.0.0.1, 2015-07-03 03:40:36, GET, /admin/default/ticket/qboadsense/127.0.0.1.2015-07-03.03-40-34.ab84f209-f099-4468-bb10-d8726dbc7e01, HTTP/1.1, 200, 0.094437
127.0.0.1, 2015-07-03 03:40:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000888
127.0.0.1, 2015-07-03 03:40:53, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.102234
127.0.0.1, 2015-07-03 03:40:54, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.169994
127.0.0.1, 2015-07-03 03:41:03, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.100761
127.0.0.1, 2015-07-03 03:41:03, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.173934
127.0.0.1, 2015-07-03 03:41:06, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.084559
127.0.0.1, 2015-07-03 03:41:10, GET, /qboadsense/default/user/logout, HTTP/1.1, 500, 0.166488
127.0.0.1, 2015-07-03 03:41:10, GET, /favicon.ico, HTTP/1.1, 400, 0.000524
127.0.0.1, 2015-07-03 03:41:16, GET, /qboadsense/, HTTP/1.1, 303, 0.037342
127.0.0.1, 2015-07-03 03:41:16, GET, /qboadsense/default/home, HTTP/1.1, 200, 0.059855
127.0.0.1, 2015-07-03 03:41:25, GET, /, HTTP/1.1, 303, 0.000979
127.0.0.1, 2015-07-03 03:41:25, GET, /welcome/default/index, HTTP/1.1, 200, 0.061799
127.0.0.1, 2015-07-03 03:41:30, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.067960
127.0.0.1, 2015-07-03 03:41:34, GET, /welcome/default/user/register, HTTP/1.1, 200, 0.073135
127.0.0.1, 2015-07-03 03:46:11, GET, /welcome/default/index, HTTP/1.1, 200, 0.064117
127.0.0.1, 2015-07-03 03:46:15, GET, /admin/default/index, HTTP/1.1, 303, 0.005439
127.0.0.1, 2015-07-03 03:46:15, GET, /admin/default/site, HTTP/1.1, 200, 0.059920
127.0.0.1, 2015-07-03 03:46:17, GET, /favicon.ico, HTTP/1.1, 400, 0.000701
127.0.0.1, 2015-07-03 03:46:20, GET, /admin/default/design/qboadsense, HTTP/1.1, 200, 0.209080
127.0.0.1, 2015-07-03 03:46:20, GET, /favicon.ico, HTTP/1.1, 400, 0.000351
127.0.0.1, 2015-07-03 03:46:23, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.113851
127.0.0.1, 2015-07-03 03:46:24, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.179445
127.0.0.1, 2015-07-03 03:46:29, GET, /qboadsense/appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.083826
127.0.0.1, 2015-07-03 03:47:01, POST, /qboadsense/appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.117368
127.0.0.1, 2015-07-03 03:47:30, POST, /qboadsense/appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.103707
127.0.0.1, 2015-07-03 03:48:39, POST, /qboadsense/appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.099617
127.0.0.1, 2015-07-03 03:48:58, POST, /qboadsense/appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.099240
127.0.0.1, 2015-07-03 03:49:19, POST, /qboadsense/appadmin/insert/db/auth_user, HTTP/1.1, 200, 0.097404
127.0.0.1, 2015-07-03 03:49:32, GET, /qboadsense/default/user/logout, HTTP/1.1, 500, 0.172424
127.0.0.1, 2015-07-03 03:49:32, GET, /favicon.ico, HTTP/1.1, 400, 0.000417
127.0.0.1, 2015-07-03 03:49:34, GET, /admin/default/ticket/qboadsense/127.0.0.1.2015-07-03.03-49-32.be9686a7-34ea-4686-89a5-635855937117, HTTP/1.1, 200, 0.100464
127.0.0.1, 2015-07-03 03:49:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000647
127.0.0.1, 2015-07-03 03:50:45, GET, /admin/default/index, HTTP/1.1, 303, 0.005689
127.0.0.1, 2015-07-03 03:50:45, GET, /admin/default/site, HTTP/1.1, 200, 0.064700
127.0.0.1, 2015-07-03 03:50:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000354
127.0.0.1, 2015-07-03 03:50:48, GET, /admin/default/design/qboadsense, HTTP/1.1, 200, 0.189749
127.0.0.1, 2015-07-03 03:50:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000458
127.0.0.1, 2015-07-03 03:50:50, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.082340
127.0.0.1, 2015-07-03 03:50:51, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.169329
127.0.0.1, 2015-07-03 03:50:53, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.089943
127.0.0.1, 2015-07-03 03:50:55, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.077721
127.0.0.1, 2015-07-03 03:50:55, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.148261
127.0.0.1, 2015-07-03 03:50:56, GET, /qboadsense/appadmin/select/db, HTTP/1.1, 200, 0.096122
127.0.0.1, 2015-07-03 03:51:09, GET, /qboadsense/appadmin/index, HTTP/1.1, 200, 0.073667
127.0.0.1, 2015-07-03 03:51:10, GET, /qboadsense/appadmin/hooks, HTTP/1.1, 200, 0.171975
127.0.0.1, 2015-07-03 03:52:01, GET, /welcome/default/index, HTTP/1.1, 200, 0.071596
127.0.0.1, 2015-07-03 03:52:06, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.067937
127.0.0.1, 2015-07-03 03:52:18, POST, /welcome/default/user/login, HTTP/1.1, 303, 0.041747
127.0.0.1, 2015-07-03 03:52:18, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.061564
127.0.0.1, 2015-07-03 03:52:29, POST, /welcome/default/user/login, HTTP/1.1, 303, 0.036247
127.0.0.1, 2015-07-03 03:52:30, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.072564
127.0.0.1, 2015-07-03 03:52:40, POST, /welcome/default/user/login, HTTP/1.1, 303, 0.037366
127.0.0.1, 2015-07-03 03:52:40, GET, /welcome/default/user/login, HTTP/1.1, 200, 0.062237
127.0.0.1, 2015-07-03 03:53:15, GET, /welcome/default/index, HTTP/1.1, 200, 0.060224
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/default/site, HTTP/1.1, 303, 0.006635
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/default/index, HTTP/1.1, 200, 0.036728
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/static/_2.11.2/js/calendar.js, HTTP/1.1, 200, 0.004133
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/static/_2.11.2/js/jquery.js, HTTP/1.1, 200, 0.005103
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/static/_2.11.2/plugin_multiselect/multi-select.css, HTTP/1.1, 200, 0.003211
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/static/_2.11.2/plugin_multiselect/jquery.multi-select.js, HTTP/1.1, 200, 0.002067
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/static/_2.11.2/css/calendar.css, HTTP/1.1, 200, 0.002420
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/static/_2.11.2/js/web2py.js, HTTP/1.1, 200, 0.003796
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/static/_2.11.2/plugin_statebutton/css/bootstrap-switch.css, HTTP/1.1, 200, 0.003774
127.0.0.1, 2015-07-03 03:53:18, GET, /admin/static/_2.11.2/css/bootstrap-responsive.min.css, HTTP/1.1, 200, 0.002417
